from,to,edge
eIF4EHP,MESK2,1
eIF4EHP,Mid1,1
eIF4EHP,miple1,1
eIF4EHP,Mlf,1
eIF4EHP,Mob2,1
eIF4EHP,nAChRalpha1,1
eIF4EHP,NaCP60E,1
eIF4EHP,Nca,1
eIF4EHP,Nckx30C,1
eIF4EHP,ND-19,1
eIF4EHP,ND-23,1
eIF4EHP,ND-30,1
eIF4EHP,ND-42,1
eIF4EHP,ND-49,1
eIF4EHP,ND-ASHI,1
eIF4EHP,ND-B14.5A,1
eIF4EHP,ND-B17.2,1
eIF4EHP,ND-B22,1
eIF4EHP,ND-MWFE,1
eIF4EHP,ND-SGDH,1
eIF4EHP,Nlg2,1
eIF4EHP,nmo,1
eIF4EHP,NP15.6,1
eIF4EHP,nrv3,1
eIF4EHP,nSyb,1
eIF4EHP,nwk,1
eIF4EHP,p120ctn,1
eIF4EHP,Pgk,1
eIF4EHP,porin,1
eIF4EHP,pum,1
eIF4EHP,Pur-alpha,1
eIF4EHP,Pvf3,1
eIF4EHP,Rbp6,1
eIF4EHP,Rbp9,1
eIF4EHP,RFeSP,1
eIF4EHP,Rim,1
eIF4EHP,RNASEK,1
eIF4EHP,roh,1
eIF4EHP,Rop,1
eIF4EHP,RpL27A,1
eIF4EHP,RpS20,1
eIF4EHP,Sap47,1
eIF4EHP,SdhD,1
eIF4EHP,sesB,1
eIF4EHP,shi,1
eIF4EHP,ScsbetaA,1
eIF4EHP,Snap25,1
eIF4EHP,stmA,1
eIF4EHP,svr,1
eIF4EHP,Syt1,1
eIF4EHP,Syt7,1
eIF4EHP,Syx1A,1
eIF4EHP,Teh2,1
eIF4EHP,tipE,1
eIF4EHP,TM4SF,1
eIF4EHP,Tom20,1
eIF4EHP,Tsp42Ej,1
eIF4EHP,tutl,1
eIF4EHP,UQCR-C2,1
eIF4EHP,Vha13,1
eIF4EHP,Vha16-1,1
eIF4EHP,Vha36-1,1
eIF4EHP,Vha44,1
eIF4EHP,Vha68-1,1
eIF4EHP,VhaAC39-1,1
eIF4G2,Rbp9,1
eIF4H1,fne,1
eIF4H1,Hrb27C,1
eIF4H1,Jafrac1,1
eIF4H1,Mnn1,1
eIF4H1,Rack1,1
eIF4H1,Rbp9,1
eIF4H1,rin,1
eIF4H1,ringer,1
eIF4H1,RpL12,1
eIF4H1,RpL13A,1
eIF4H1,RpL18A,1
eIF4H1,RpL22,1
eIF4H1,RpL23A,1
eIF4H1,RpL26,1
eIF4H1,RpL27,1
eIF4H1,RpL3,1
eIF4H1,RpL30,1
eIF4H1,RpL31,1
eIF4H1,RpL32,1
eIF4H1,RpL35,1
eIF4H1,RpL39,1
eIF4H1,RpL4,1
eIF4H1,RpL41,1
eIF4H1,RpL7,1
eIF4H1,RpL7A,1
eIF4H1,RpL8,1
eIF4H1,RpL9,1
eIF4H1,RpLP0,1
eIF4H1,RpS10b,1
eIF4H1,RpS11,1
eIF4H1,RpS12,1
eIF4H1,RpS13,1
eIF4H1,RpS14a,1
eIF4H1,RpS14b,1
eIF4H1,RpS15,1
eIF4H1,RpS15Aa,1
eIF4H1,RpS16,1
eIF4H1,RpS17,1
eIF4H1,RpS19a,1
eIF4H1,RpS2,1
eIF4H1,RpS20,1
eIF4H1,RpS21,1
eIF4H1,RpS23,1
eIF4H1,RpS24,1
eIF4H1,RpS28b,1
eIF4H1,RpS29,1
eIF4H1,RpS3,1
eIF4H1,RpS30,1
eIF4H1,RpS6,1
eIF4H1,RpS8,1
eIF4H1,RpS9,1
eIF4H1,Syp,1
eIF4H1,TM4SF,1
eIF4H1,Uhg5,1
eIF4H1,ytr,1
MsrA,Glut4EF,1
MsrA,Pgi,1
MsrA,Pgk,1
MsrA,PPP1R15,1
MsrA,Rop,1
MsrA,Tpi,1
MsrA,Vha14-1,1
Eip75B,Eno,1
Eip75B,fne,1
Eip75B,fs(1)h,1
Eip75B,Gapdh1,1
Eip75B,Gapdh2,1
Eip75B,Ggamma1,1
Eip75B,Glut4EF,1
Eip75B,lncRNA:Hsromega,1
Eip75B,jdp,1
Eip75B,lola,1
Eip75B,Mlf,1
Eip75B,Mnn1,1
Eip75B,Msp300,1
Eip75B,nSyb,1
Eip75B,pAbp,1
Eip75B,Pkc53E,1
Eip75B,porin,1
Eip75B,PyK,1
Eip75B,RpL10Ab,1
Eip75B,RpL13,1
Eip75B,RpL17,1
Eip75B,RpL18A,1
Eip75B,RpL22,1
Eip75B,RpL23A,1
Eip75B,RpL26,1
Eip75B,RpL27,1
Eip75B,RpL27A,1
Eip75B,RpL28,1
Eip75B,RpL3,1
Eip75B,RpL30,1
Eip75B,RpL31,1
Eip75B,RpL32,1
Eip75B,RpL34a,1
Eip75B,RpL35A,1
Eip75B,RpL40,1
Eip75B,RpL6,1
Eip75B,RpL7,1
Eip75B,RpL7A,1
Eip75B,RpL8,1
Eip75B,RpLP0,1
Eip75B,RpLP1,1
Eip75B,RpLP2,1
Eip75B,RpS10b,1
Eip75B,RpS11,1
Eip75B,RpS12,1
Eip75B,RpS13,1
Eip75B,RpS15,1
Eip75B,RpS15Aa,1
Eip75B,RpS16,1
Eip75B,RpS19a,1
Eip75B,RpS2,1
Eip75B,RpS20,1
Eip75B,RpS21,1
Eip75B,RpS24,1
Eip75B,RpS29,1
Eip75B,RpS3,1
Eip75B,RpS4,1
Eip75B,RpS5a,1
Eip75B,RpS8,1
Eip75B,Sap47,1
Eip75B,slo,1
Eip75B,sqd,1
Eip75B,sta,1
Eip75B,Syp,1
Eip75B,Syx1A,1
Eip75B,TM4SF,1
Eip75B,Tpi,1
Eip75B,Unr,1
Eip75B,Vha13,1
Eip75B,Vha14-1,1
Eip75B,Vha16-1,1
Eip75B,Vha36-1,1
Eip75B,Vha68-1,1
Eip93F,mamo,1
elav,EMRE,1
elav,EndoA,1
elav,Eno,1
elav,Fis1,1
elav,fne,1
elav,FoxP,1
elav,fs(1)h,1
elav,futsch,1
elav,gammaSnap1,1
elav,Gapdh1,1
elav,Gapdh2,1
elav,Glut4EF,1
elav,Hrb27C,1
elav,Hrb98DE,1
elav,IA-2,1
elav,lola,1
elav,MESK2,1
elav,mmd,1
elav,Mnn1,1
elav,Mob2,1
elav,Msp300,1
elav,Nacalpha,1
elav,nAChRalpha5,1
elav,ND-13B,1
elav,ND-15,1
elav,NP15.6,1
elav,nrv3,1
elav,Nrx-1,1
elav,nSyb,1
elav,Obp44a,1
elav,para,1
elav,Pgk,1
elav,porin,1
elav,Pur-alpha,1
elav,PyK,1
elav,QIL1,1
elav,qvr,1
elav,Rbp1-like,1
elav,Rbp9,1
elav,RhoGAPp190,1
elav,ringer,1
elav,Rm62,1
elav,RNASEK,1
elav,Rop,1
elav,RpL13A,1
elav,RpL18,1
elav,RpL18A,1
elav,RpL22,1
elav,RpL23A,1
elav,RpL26,1
elav,RpL27,1
elav,RpL31,1
elav,RpL32,1
elav,RpL35A,1
elav,RpL4,1
elav,RpL6,1
elav,RpL7,1
elav,RpL7A,1
elav,RpL8,1
elav,RpL9,1
elav,RpLP0,1
elav,RpLP1,1
elav,RpS10b,1
elav,RpS11,1
elav,RpS12,1
elav,RpS13,1
elav,RpS14b,1
elav,RpS15,1
elav,RpS16,1
elav,RpS17,1
elav,RpS19a,1
elav,RpS20,1
elav,RpS21,1
elav,RpS23,1
elav,RpS24,1
elav,RpS29,1
elav,RpS3,1
elav,RpS30,1
elav,RpS4,1
elav,RpS5a,1
elav,RpS6,1
elav,RpS8,1
elav,RpS9,1
elav,Sap47,1
elav,SF2,1
elav,Sh,1
elav,shakB,1
elav,shi,1
elav,slo,1
elav,Snap25,1
elav,Spn,1
elav,sqd,1
elav,sta,1
elav,su(w[a]),1
elav,Sxl,1
elav,Syx1A,1
elav,TM4SF,1
elav,Tpi,1
elav,Tsp42Ej,1
elav,Uhg5,1
elav,unc-13,1
elav,UQCR-11,1
elav,UQCR-14,1
elav,UQCR-Q,1
elav,veli,1
elav,Vha13,1
elav,Vha14-1,1
elav,Vha16-1,1
elav,Vha36-1,1
elav,Vha44,1
elav,Vha55,1
elav,Vha68-1,1
elav,VhaM9.7-a,1
elav,VhaSFD,1
elm,EMRE,1
elm,Eno,1
elm,Fis1,1
elm,fwe,1
elm,Gabat,1
elm,gammaSnap1,1
elm,Gapdh1,1
elm,Gapdh2,1
elm,Gbeta5,1
elm,ghi,1
elm,Glut4EF,1
elm,GlyP,1
elm,Gpdh1,1
elm,Grx1,1
elm,Gs1,1
elm,Gycalpha99B,1
elm,Hasp,1
elm,Idh3b,1
elm,igl,1
elm,jim,1
elm,Idh3a,1
elm,Pdha,1
elm,l(2)k14505,1
elm,l(2)SH0834,1
elm,lap,1
elm,lola,1
elm,mei-P26,1
elm,Men-b,1
elm,MESK2,1
elm,Mlf,1
elm,mlt,1
elm,Mpcp2,1
elm,mRpL24,1
elm,mRpL28,1
elm,mRpL52,1
elm,mRpS33,1
elm,mts,1
elm,muc,1
elm,ND-13A,1
elm,ND-13B,1
elm,ND-15,1
elm,ND-24,1
elm,ND-42,1
elm,ND-ASHI,1
elm,ND-B14,1
elm,ND-B14.5A,1
elm,ND-B14.7,1
elm,ND-B15,1
elm,ND-B18,1
elm,Ndfip,1
elm,ND-MLRQ,1
elm,Nipped-B,1
elm,NP15.6,1
elm,nrv3,1
elm,ox,1
elm,P32,1
elm,P5CDh1,1
elm,P5cr,1
elm,Pgi,1
elm,Pgk,1
elm,Pglym78,1
elm,Pis,1
elm,PMCA,1
elm,porin,1
elm,Pp1alpha-96A,1
elm,Pp2A-29B,1
elm,PPP1R15,1
elm,PrBP,1
elm,prel,1
elm,PyK,1
elm,QIL1,1
elm,Rab14,1
elm,Rab2,1
elm,Rab3,1
elm,Rab5,1
elm,RabX4,1
elm,Rad23,1
elm,rdx,1
elm,ReepA,1
elm,RFeSP,1
elm,Rheb,1
elm,ringer,1
elm,RNASEK,1
elm,robl,1
elm,roh,1
elm,Rop,1
elm,RpL18,1
elm,RpL23A,1
elm,RpL26,1
elm,RpL31,1
elm,RpL8,1
elm,Rpn5,1
elm,RpS24,1
elm,Sap47,1
elm,Scsalpha1,1
elm,SdhD,1
elm,SelR,1
elm,sesB,1
elm,shi,1
elm,ScsbetaA,1
elm,SkpA,1
elm,sra,1
elm,sta,1
elm,stmA,1
elm,STUB1,1
elm,Syx6,1
elm,TfIIA-S,1
elm,Tim17b,1
elm,tko,1
elm,TM4SF,1
elm,Tom20,1
elm,Tom7,1
elm,Tpi,1
elm,Trx-2,1
elm,Tsp42Ej,1
elm,Ubc10,1
elm,Ubc6,1
elm,Ubi-p5E,1
elm,unc-13,1
elm,UQCR-11,1
elm,UQCR-14,1
elm,UQCR-6.4,1
elm,UQCR-C2,1
elm,UQCR-Q,1
elm,veli,1
elm,Vha100-1,1
elm,Vha13,1
elm,Vha14-1,1
elm,Vha16-1,1
elm,Vha36-1,1
elm,Vha44,1
elm,Vha55,1
elm,Vha68-1,1
elm,VhaAC39-1,1
elm,VhaAC45,1
elm,ATP6AP2,1
elm,VhaM9.7-a,1
elm,VhaPPA1-1,1
elm,VhaSFD,1
elm,vih,1
elm,Wbp2,1
elm,Yippee,1
EloC,Nlp,1
emc,IscU,1
emc,Rm62,1
EMRE,Eno,1
EMRE,Fis1,1
EMRE,fs(1)h,1
EMRE,gammaSnap1,1
EMRE,Gapdh1,1
EMRE,Gapdh2,1
EMRE,Gbeta5,1
EMRE,Ggamma1,1
EMRE,ghi,1
EMRE,Glut4EF,1
EMRE,Gpdh1,1
EMRE,Gpo1,1
EMRE,Grx1,1
EMRE,Gs1,1
EMRE,Gycalpha99B,1
EMRE,Hasp,1
EMRE,His3.3A,1
EMRE,igl,1
EMRE,jagn,1
EMRE,lola,1
EMRE,maf-S,1
EMRE,MagR,1
EMRE,Mlf,1
EMRE,mRpL28,1
EMRE,mRpS33,1
EMRE,ND-13A,1
EMRE,ND-13B,1
EMRE,ND-15,1
EMRE,ND-18,1
EMRE,ND-19,1
EMRE,ND-24,1
EMRE,ND-42,1
EMRE,ND-ACP,1
EMRE,ND-B12,1
EMRE,ND-B14,1
EMRE,ND-B14.5B,1
EMRE,ND-B15,1
EMRE,ND-B17.2,1
EMRE,ND-B18,1
EMRE,Ndfip,1
EMRE,ND-MLRQ,1
EMRE,ND-MWFE,1
EMRE,ND-PDSW,1
EMRE,ND-SGDH,1
EMRE,Neb-cGP,1
EMRE,NP15.6,1
EMRE,nrv3,1
EMRE,nSyb,1
EMRE,ox,1
EMRE,P5cr,1
EMRE,Pex19,1
EMRE,Pfdn1,1
EMRE,Pgi,1
EMRE,Pgk,1
EMRE,Pglym78,1
EMRE,porin,1
EMRE,Pp1alpha-96A,1
EMRE,PPP1R15,1
EMRE,prel,1
EMRE,Pur-alpha,1
EMRE,PyK,1
EMRE,QIL1,1
EMRE,qtc,1
EMRE,Rab14,1
EMRE,Rab3,1
EMRE,Rab7,1
EMRE,RabX4,1
EMRE,Rad23,1
EMRE,ref(2)P,1
EMRE,ringer,1
EMRE,RNASEK,1
EMRE,robl,1
EMRE,Rop,1
EMRE,lncRNA:roX1,1
EMRE,Sap47,1
EMRE,Scsalpha1,1
EMRE,SdhC,1
EMRE,Sh,1
EMRE,shi,1
EMRE,ScsbetaA,1
EMRE,SkpA,1
EMRE,slo,1
EMRE,sra,1
EMRE,stmA,1
EMRE,STUB1,1
EMRE,Syx6,1
EMRE,TfIIA-S,1
EMRE,tko,1
EMRE,TM4SF,1
EMRE,Tom20,1
EMRE,Tom7,1
EMRE,Tpi,1
EMRE,Trx-2,1
EMRE,Tsp42Ej,1
EMRE,Ubc10,1
EMRE,Ubc6,1
EMRE,UQCR-11,1
EMRE,UQCR-14,1
EMRE,UQCR-6.4,1
EMRE,UQCR-Q,1
EMRE,veli,1
EMRE,Vha100-1,1
EMRE,Vha13,1
EMRE,Vha14-1,1
EMRE,Vha16-1,1
EMRE,Vha36-1,1
EMRE,Vha44,1
EMRE,Vha55,1
EMRE,Vha68-1,1
EMRE,VhaAC39-1,1
EMRE,VhaAC45,1
EMRE,VhaM9.7-a,1
EMRE,VhaSFD,1
EMRE,vih,1
enc,hwt,1
enc,kek1,1
enc,Ktl,1
enc,loqs,1
enc,Rab3,1
enc,Rdh,1
enc,Rdl,1
enc,RhoGAPp190,1
enc,shakB,1
enc,Teh1,1
EndoA,EndoB,1
EndoA,Eno,1
EndoA,gammaSnap1,1
EndoA,Gapdh1,1
EndoA,Gapdh2,1
EndoA,Gbeta5,1
EndoA,Glut1,1
EndoA,Gs1,1
EndoA,Hasp,1
EndoA,igl,1
EndoA,jim,1
EndoA,kdn,1
EndoA,lap,1
EndoA,Mlf,1
EndoA,Mob2,1
EndoA,nAChRalpha5,1
EndoA,nAChRalpha6,1
EndoA,nrv3,1
EndoA,nSyb,1
EndoA,P5CDh1,1
EndoA,Pgi,1
EndoA,Pgk,1
EndoA,porin,1
EndoA,prel,1
EndoA,PyK,1
EndoA,qvr,1
EndoA,Rab3,1
EndoA,RNASEK,1
EndoA,Rop,1
EndoA,Sap47,1
EndoA,SelR,1
EndoA,shi,1
EndoA,slgA,1
EndoA,slo,1
EndoA,Snap25,1
EndoA,stmA,1
EndoA,Syngr,1
EndoA,Syt1,1
EndoA,Syx6,1
EndoA,Tpi,1
EndoA,unc-13,1
EndoA,veli,1
EndoA,Vha13,1
EndoA,Vha14-1,1
EndoA,Vha16-1,1
EndoA,Vha36-1,1
EndoA,Vha44,1
EndoA,Vha55,1
EndoA,Vha68-1,1
EndoA,VhaAC39-1,1
EndoA,ATP6AP2,1
EndoA,VhaM9.7-a,1
EndoA,VhaPPA1-1,1
EndoA,VhaSFD,1
EndoB,futsch,1
EndoB,Gabat,1
EndoB,gammaSnap1,1
EndoB,Gapdh1,1
EndoB,Gbeta5,1
EndoB,ghi,1
EndoB,Glut4EF,1
EndoB,GlyP,1
EndoB,Gs1,1
EndoB,Hasp,1
EndoB,Hsp60A,1
EndoB,Idh3b,1
EndoB,IscU,1
EndoB,kdn,1
EndoB,Idh3a,1
EndoB,levy,1
EndoB,MagR,1
EndoB,mRpL24,1
EndoB,mRpL47,1
EndoB,Nca,1
EndoB,ND-13A,1
EndoB,ND-13B,1
EndoB,ND-15,1
EndoB,ND-18,1
EndoB,ND-19,1
EndoB,ND-24,1
EndoB,ND-30,1
EndoB,ND-42,1
EndoB,ND-49,1
EndoB,ND-B14.5B,1
EndoB,ND-B17,1
EndoB,ND-B18,1
EndoB,ND-MLRQ,1
EndoB,Neb-cGP,1
EndoB,NP15.6,1
EndoB,nrv3,1
EndoB,ox,1
EndoB,P5CDh1,1
EndoB,Pgi,1
EndoB,Pgk,1
EndoB,Pglym78,1
EndoB,porin,1
EndoB,PrBP,1
EndoB,QIL1,1
EndoB,Rab3,1
EndoB,RFeSP,1
EndoB,Roe1,1
EndoB,roh,1
EndoB,Sap47,1
EndoB,SdhA,1
EndoB,SdhB,1
EndoB,SelR,1
EndoB,sesB,1
EndoB,shi,1
EndoB,slgA,1
EndoB,spen,1
EndoB,TM4SF,1
EndoB,Tom20,1
EndoB,Tom7,1
EndoB,Tpi,1
EndoB,Trx-2,1
EndoB,Tsp42Ej,1
EndoB,unc-13,1
EndoB,UQCR-11,1
EndoB,UQCR-14,1
EndoB,UQCR-6.4,1
EndoB,UQCR-C1,1
EndoB,UQCR-C2,1
EndoB,UQCR-Q,1
EndoB,veli,1
EndoB,Vha13,1
EndoB,Vha14-1,1
EndoB,Vha16-1,1
EndoB,Vha36-1,1
EndoB,Vha44,1
EndoB,Vha55,1
EndoB,Vha68-1,1
EndoB,VhaSFD,1
endos,Eno,1
endos,Fis1,1
endos,fwe,1
endos,gammaSnap1,1
endos,Gapdh1,1
endos,Gapdh2,1
endos,Gbeta5,1
endos,ghi,1
endos,Glut4EF,1
endos,Gs1,1
endos,Gycalpha99B,1
endos,maf-S,1
endos,Mlf,1
endos,ND-15,1
endos,ND-B15,1
endos,ND-B18,1
endos,Pfdn6,1
endos,Pgi,1
endos,Pgk,1
endos,Pis,1
endos,Pp1alpha-96A,1
endos,PPP1R15,1
endos,PyK,1
endos,Rab7,1
endos,RabX4,1
endos,ReepA,1
endos,ref(2)P,1
endos,ringer,1
endos,RNASEK,1
endos,robl,1
endos,Rop,1
endos,Scsalpha1,1
endos,SkpA,1
endos,slo,1
endos,sra,1
endos,sta,1
endos,TfIIA-S,1
endos,TM4SF,1
endos,Tom7,1
endos,Tpi,1
endos,Trs20,1
endos,Tsp42Ej,1
endos,Ubc6,1
endos,unc-13,1
endos,UQCR-11,1
endos,veli,1
endos,Vha13,1
endos,Vha14-1,1
endos,Vha36-1,1
endos,Vha55,1
endos,Vha68-1,1
endos,VhaAC39-1,1
endos,VhaAC45,1
endos,Yippee,1
Eno,epsilonCOP,1
Eno,Fas1,1
Eno,Fdx2,1
Eno,Fie,1
Eno,Fis1,1
Eno,Fkbp12,1
Eno,fne,1
Eno,fok,1
Eno,FoxP,1
Eno,fs(1)h,1
Eno,ftz-f1,1
Eno,futsch,1
Eno,fwe,1
Eno,Gabat,1
Eno,gammaSnap1,1
Eno,Gapdh1,1
Eno,Gapdh2,1
Eno,Gbeta5,1
Eno,Ggamma1,1
Eno,Ggamma30A,1
Eno,ghi,1
Eno,Glut4EF,1
Eno,GlyP,1
Eno,Gpdh1,1
Eno,Gpo1,1
Eno,Grx1,1
Eno,Gs1,1
Eno,Gs1l,1
Eno,gw,1
Eno,Gycalpha99B,1
Eno,Hasp,1
Eno,Hr38,1
Eno,Hrb27C,1
Eno,Hsc70-5,1
Eno,Idh3b,1
Eno,igl,1
Eno,Inos,1
Eno,IscU,1
Eno,jdp,1
Eno,jef,1
Eno,jim,1
Eno,Kank,1
Eno,kcc,1
Eno,kdn,1
Eno,Idh3a,1
Eno,Pdha,1
Eno,l(2)SH0834,1
Eno,Lamp1,1
Eno,lap,1
Eno,lawc,1
Eno,levy,1
Eno,lola,1
Eno,MagR,1
Eno,Mdh1,1
Eno,Men-b,1
Eno,MESK2,1
Eno,MFS17,1
Eno,mge,1
Eno,Mitofilin,1
Eno,Mlf,1
Eno,mlt,1
Eno,mmd,1
Eno,Mnn1,1
Eno,Mob2,1
Eno,Mpcp2,1
Eno,lncRNA:CR34335,1
Eno,mRpL18,1
Eno,mRpL24,1
Eno,mRpL27,1
Eno,mRpL28,1
Eno,mRpL36,1
Eno,mRpL49,1
Eno,mRpL52,1
Eno,mRpL55,1
Eno,mRpS18C,1
Eno,mRpS33,1
Eno,mRpS9,1
Eno,Msp300,1
Eno,mtd,1
Eno,mts,1
Eno,nAChRalpha5,1
Eno,nAChRalpha6,1
Eno,ND-13A,1
Eno,ND-13B,1
Eno,ND-15,1
Eno,ND-18,1
Eno,ND-19,1
Eno,ND-20,1
Eno,ND-24,1
Eno,ND-30,1
Eno,ND-39,1
Eno,ND-42,1
Eno,ND-49,1
Eno,ND-51,1
Eno,ND-ACP,1
Eno,ND-ASHI,1
Eno,ND-B12,1
Eno,ND-B14,1
Eno,ND-B14.5A,1
Eno,ND-B14.5B,1
Eno,ND-B14.7,1
Eno,ND-B15,1
Eno,ND-B16.6,1
Eno,ND-B17,1
Eno,ND-B17.2,1
Eno,ND-B18,1
Eno,ND-B22,1
Eno,Ndfip,1
Eno,ND-MLRQ,1
Eno,ND-MWFE,1
Eno,ND-PDSW,1
Eno,ND-SGDH,1
Eno,Neb-cGP,1
Eno,Nipped-B,1
Eno,Nlg3,1
Eno,Nmnat,1
Eno,NP15.6,1
Eno,nrv3,1
Eno,nSyb,1
Eno,Obp44a,1
Eno,Oli,1
Eno,ox,1
Eno,P5CDh1,1
Eno,P5cr,1
Eno,pAbp,1
Eno,para,1
Eno,Pdcd4,1
Eno,Pfdn1,1
Eno,Pgi,1
Eno,Pgk,1
Eno,Pglym78,1
Eno,Pis,1
Eno,Pka-R1,1
Eno,PMCA,1
Eno,POLDIP2,1
Eno,porin,1
Eno,Pp1alpha-96A,1
Eno,PPP1R15,1
Eno,PrBP,1
Eno,prel,1
Eno,Pur-alpha,1
Eno,PyK,1
Eno,QIL1,1
Eno,qvr,1
Eno,Rab14,1
Eno,Rab18,1
Eno,Rab2,1
Eno,Rab3,1
Eno,Rab7,1
Eno,Rack1,1
Eno,Rbp1-like,1
Eno,rdgB,1
Eno,Rdh,1
Eno,rdx,1
Eno,ref(2)P,1
Eno,RFeSP,1
Eno,rin,1
Eno,ringer,1
Eno,Rm62,1
Eno,RNASEK,1
Eno,robl,1
Eno,roh,1
Eno,Rop,1
Eno,lncRNA:roX1,1
Eno,RpL18,1
Eno,RpL18A,1
Eno,RpL21,1
Eno,RpL22,1
Eno,RpL23A,1
Eno,RpL26,1
Eno,RpL27,1
Eno,RpL27A,1
Eno,RpL28,1
Eno,RpL31,1
Eno,RpL32,1
Eno,RpL6,1
Eno,RpL7,1
Eno,RpL7A,1
Eno,RpL8,1
Eno,RpL9,1
Eno,RpLP0,1
Eno,RpLP1,1
Eno,RpS10b,1
Eno,RpS11,1
Eno,RpS12,1
Eno,RpS14b,1
Eno,RpS15,1
Eno,RpS16,1
Eno,RpS19a,1
Eno,RpS2,1
Eno,RpS20,1
Eno,RpS21,1
Eno,RpS24,1
Eno,RpS28b,1
Eno,RpS29,1
Eno,RpS30,1
Eno,RpS3A,1
Eno,RpS5a,1
Eno,RpS6,1
Eno,RpS8,1
Eno,Sap47,1
Eno,sbb,1
Eno,Scsalpha1,1
Eno,SdhB,1
Eno,SdhC,1
Eno,SdhD,1
Eno,SelR,1
Eno,sesB,1
Eno,Sh,1
Eno,shakB,1
Eno,shi,1
Eno,Sirup,1
Eno,ScsbetaA,1
Eno,sky,1
Eno,slgA,1
Eno,slo,1
Eno,Snap25,1
Eno,Sod1,1
Eno,Sod2,1
Eno,spen,1
Eno,sqd,1
Eno,sra,1
Eno,sta,1
Eno,stmA,1
Eno,STUB1,1
Eno,stv,1
Eno,su(w[a]),1
Eno,Syp,1
Eno,Syt1,1
Eno,Syt7,1
Eno,Syx17,1
Eno,Syx1A,1
Eno,Tctp,1
Eno,TfIIA-S,1
Eno,Tim17b,1
Eno,Tim23,1
Eno,Tim8,1
Eno,Tim9a,1
Eno,Tina-1,1
Eno,TM4SF,1
Eno,Tom20,1
Eno,Tom7,1
Eno,Tpi,1
Eno,Tpr2,1
Eno,Trx-2,1
Eno,Tsp42Ej,1
Eno,Ubc6,1
Eno,Ufd1,1
Eno,unc-13,1
Eno,Unr,1
Eno,Urod,1
Eno,UQCR-11,1
Eno,UQCR-14,1
Eno,UQCR-6.4,1
Eno,UQCR-C1,1
Eno,UQCR-C2,1
Eno,UQCR-Q,1
Eno,Vamp7,1
Eno,veli,1
Eno,Vha100-1,1
Eno,Vha13,1
Eno,Vha14-1,1
Eno,Vha16-1,1
Eno,Vha36-1,1
Eno,Vha44,1
Eno,Vha55,1
Eno,Vha68-1,1
Eno,VhaAC39-1,1
Eno,VhaAC45,1
Eno,VhaM9.7-a,1
Eno,VhaM9.7-b,1
Eno,VhaPPA1-1,1
Eno,VhaSFD,1
Eno,vig,1
Eno,vih,1
Eno,Yeti,1
Eno,Yippee,1
epsilonCOP,Gapdh1,1
epsilonCOP,ND-24,1
epsilonCOP,NP15.6,1
epsilonCOP,P5cr,1
epsilonCOP,Pglym78,1
epsilonCOP,porin,1
epsilonCOP,sesB,1
epsilonCOP,spen,1
epsilonCOP,Tpi,1
epsilonCOP,Tsp42Ej,1
epsilonCOP,Ufd1,1
epsilonCOP,UQCR-14,1
epsilonCOP,veli,1
ERp60,fax,1
ERp60,GCS2alpha,1
ERp60,Gdi,1
ERp60,His4r,1
ERp60,Hsc70-3,1
ERp60,Jafrac1,1
ERp60,Nlp,1
ERp60,Non2,1
ERp60,Pdi,1
ERp60,PPP4R2r,1
ERp60,RpL30,1
ERp60,RpLP2,1
ERp60,Sap-r,1
ERp60,Snap25,1
ERp60,Spase22-23,1
ERp60,svr,1
ERp60,Syx1A,1
ERp60,twr,1
Evi5,Nrx-1,1
Evi5,Rbp9,1
Evi5,RSG7,1
sotv,Glut4EF,1
sotv,Idh3a,1
sotv,mRpL28,1
sotv,Pgi,1
sotv,Rab3,1
sotv,Syx6,1
sotv,veli,1
sotv,Vha13,1
sotv,Vha16-1,1
Fas1,Fie,1
Fas1,Fis1,1
Fas1,fne,1
Fas1,fok,1
Fas1,futsch,1
Fas1,gammaSnap1,1
Fas1,Gapdh1,1
Fas1,Gapdh2,1
Fas1,ghi,1
Fas1,Glut4EF,1
Fas1,Gpdh1,1
Fas1,Hrb27C,1
Fas1,Idh3b,1
Fas1,igl,1
Fas1,kcc,1
Fas1,Idh3a,1
Fas1,Pdha,1
Fas1,lola,1
Fas1,MESK2,1
Fas1,Mlf,1
Fas1,mlt,1
Fas1,Mob2,1
Fas1,ND-13B,1
Fas1,ND-15,1
Fas1,ND-18,1
Fas1,ND-23,1
Fas1,ND-30,1
Fas1,ND-42,1
Fas1,ND-ACP,1
Fas1,ND-B16.6,1
Fas1,ND-B17.2,1
Fas1,NP15.6,1
Fas1,nrv3,1
Fas1,nSyb,1
Fas1,Obp44a,1
Fas1,pAbp,1
Fas1,Pgi,1
Fas1,Pgk,1
Fas1,Pglym78,1
Fas1,porin,1
Fas1,Pur-alpha,1
Fas1,PyK,1
Fas1,QIL1,1
Fas1,Rack1,1
Fas1,RFeSP,1
Fas1,RNASEK,1
Fas1,roh,1
Fas1,RpL13,1
Fas1,RpL18,1
Fas1,RpL18A,1
Fas1,RpL21,1
Fas1,RpL22,1
Fas1,RpL23A,1
Fas1,RpL26,1
Fas1,RpL27,1
Fas1,RpL27A,1
Fas1,RpL28,1
Fas1,RpL31,1
Fas1,RpL32,1
Fas1,RpL36A,1
Fas1,RpL4,1
Fas1,RpL6,1
Fas1,RpL7,1
Fas1,RpL7A,1
